Unnamed: 0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,22/01/1900,extra che mi vengono in mente ma non sono importatini per la tavola prospect al momento (anche se potrebbero comparire come variabili nella descrizione volendo),Unnamed: 24,Unnamed: 25,Unnamed: 26,ancoraggio,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,NOTE PER L'UFFICIO TECNICO,Unnamed: 33,Unnamed: 34,Unnamed: 35
sst50,,49.4x49.4x50.5,<100,,,,,,,,5.6,,"COMPOSTA DA:

- stampato a rotazionale con polietilene riciclato 
- possibilità di tassellare o cementare","COMPOSED OF:

-  rotationally moulded with recycled polyethylene 
- possibility of dowelling or cementing",,Polietilene,,,,,,,Arredo,Panchine,https://sketchfab.com/models/3f7e567e729b45dfbc701beea3ea36be/embed,,,Sasso Piccolo,,,,AGGIORNATO,,,sst50
sst100,,79.6x45x46,<100,,,,,,,,8.4,,"COMPOSTA DA:

- stampato a rotazionale con polietilene riciclato 
- possibilità di tassellare o cementare","COMPOSED OF:

-  rotationally moulded with recycled polyethylene 
- possibility of dowelling or cementing",,Polietilene,,,,,,,Arredo,Panchine,https://sketchfab.com/models/ea1c22ec63ab4bdf8d79a9bb43be56ac/embed,,,Sasso grande,,,,AGGIORNATO,,,sst100
sst150,,49.4x49.4x50.5/79.6x45x46,<100,,,,,,,,5.6/8.4,,"COMPOSTA DA:

- stampati a rotazionale con polietilene riciclato 
- possibilità di tassellare o cementare","COMPOSED OF:

-  rotationally moulded with recycled polyethylene 
- possibility of dowelling or cementing",,Polietilene,,,,,,,Arredo,Panchine,https://sketchfab.com/models/89035b63331a436689c23f7d04dc94f7/embed,,,Coppia Di Sassi,,,,AGGIORNATO,,,sst150
lineasmart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linea smart
xsm10,,139x245x198,84,>3,595x439,"20,75",23.5,torretta/tower,139x104x197,torretta/tower,75,,"COMPOSTA DA:

- Scivolo h84 cm in polietilene a stampo unico rotazionale
- Telai in alluminio verniciato
- Montanti in alluminio verniciato di sezione circolare Ø10 cm
- Pannelli di rivestimento, pianali, tetti e decorazioni in polietilene colorato
","COMPOSED OF:

- Slide h 84 cm in rotational molded polyethylene
- Frames in painted aluminium
- Painted aluminum uprights of circular section
- cladding panels, decorations, roof and pavement in colored polyethylene
",,"Polietilene, Alluminio",,EN-1176,3,,,,Smart,XSM Smart,https://sketchfab.com/models/c8bb2594ab0d49e68f24efbfc7cbb54a/embed,,,,,,"ZUSAMMENGESETZT DURCH:
- Rutsche h84 cm aus rotationsgeformtem Polyethylen
- Rahmen aus lackiertem Aluminium
- Ständer aus lackiertem Aluminium mit einem kreisförmigen Querschnitt von Ø10 cm
- Verkleidungsplatten, Regale, Dächer und Dekorationen aus farbigem Polyethylen",AGGIORNATO,,,xsm10
xsm11,,148x261x267,84,>3,595x439,"20,75",23.5,torretta/tower,139x104x197,torretta/tower,75,,"COMPOSTA DA:

- Scivolo h84 cm in polietilene a stampo unico rotazionale
- Telai in alluminio verniciato
- Montanti in alluminio verniciato di sezione circolare Ø10 cm
- Pannelli di rivestimento, pianali, tetti e decorazioni in polietilene colorato
","COMPOSED OF:

- Slide h 84 cm in rotational molded polyethylene
- Frames in painted aluminium
- Painted aluminum uprights of circular section
- cladding panels, decorations, roof and pavement in colored polyethylene
",,"Polietilene, Alluminio",,EN-1176,3,,,,Smart,XSM Smart,https://sketchfab.com/models/15c592f02c044fe3988fcb4e75837298/embed,,,,,,"ZUSAMMENGESETZT DURCH:
- Rutsche h84 cm aus Polyethylen im Rotationsgussverfahren
- Rahmen aus lackiertem Aluminium
- Pfosten aus lackiertem Aluminium mit einem kreisförmigen Querschnitt von Ø10 cm
- Verkleidungsplatten, Regale, Dächer und Dekorationen aus farbigem Polyethylen",AGGIORNATO,,,xsm11
xsm15,,158x295x234,120,>3,645x458,"23,75","26,5",torretta/tower,158x104x234,torretta/tower,90,,"COMPOSTA DA:

- Scivolo h120 cm in polietilene a stampo unico rotazionale
- Telai in alluminio verniciato
- Montanti in alluminio verniciato di sezione circolare Ø10 cm.
- Pannelli di rivestimento, pianali, tetti e decorazioni in polietilene colorato

","COMPOSED OF:

- Slide h 120 cm in rotational molded polyethylene
- Frames in painted aluminium
- Painted aluminum uprights of circular section
- cladding panels, decorations, roof and pavement in colored polyethylene
",,"Polietilene, Alluminio",,EN-1176,3,,,,Smart,XSM Smart,https://sketchfab.com/models/49da59cd345541f688314e2de5ffc639/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Rutsche h120 cm aus einfachem rotationsgeformtem Polyethylen
- Rahmen aus lackiertem Aluminium
- Pfosten aus lackiertem Aluminium mit rundem Querschnitt Ø10 cm.
- Verkleidungsplatten, Regale, Dächer und Dekorationen aus farbigem Polyethylen",AGGIORNATO,,,xsm15
xsm16,,158x295x303,120,>3,645x458,"23,75","26,5",torretta/tower,158x136x303,torretta/tower,110,,"COMPOSTA DA:

- Scivolo h120 cm in polietilene a stampo unico rotazionale
- Telai in alluminio verniciato
- Montanti in alluminio verniciato di sezione circolare Ø10 cm.
- Pannelli di rivestimento, pianali, tetti e decorazioni in polietilene colorato

","COMPOSED OF:

- Slide h 120 cm in rotational molded polyethylene
- Frames in painted aluminium
- Painted aluminum uprights of circular section
- cladding panels, decorations, roof and pavement in colored polyethylene
",,"Polietilene, Alluminio",,EN-1176,3,,,,Smart,XSM Smart,https://sketchfab.com/models/65d637a918a24aba9fcfc7a38a632253/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Rutsche h120 cm aus einfachem rotationsgeformtem Polyethylen
- Rahmen aus lackiertem Aluminium
- Pfosten aus lackiertem Aluminium mit rundem Querschnitt Ø10 cm.
- Verkleidungsplatten, Regale, Dächer und Dekorationen aus farbigem Polyethylen",AGGIORNATO,,,xsm16
xsm18,,436x246x304,120,>3,850x546,"29,75",35,torretta/tower,245x137x304,torretta/tower,160,,"COMPOSTA DA:

- Scivoli h 84 e 120 cm in polietilene a stampo unico rotazionale
- Telai in alluminio verniciato
- Montanti in alluminio verniciato di sezione circolare Ø10 cm
- Pannelli di rivestimento, pianali, tetti e decorazioni in polietilene colorato
","COMPOSED OF:

- Slide h 84 - 120 cm in rotational molded polyethylene
- Frames in painted aluminium
- Painted aluminum uprights of circular section
- cladding panels, decorations, roof and pavement in colored polyethylene
",,"Polietilene, Alluminio",,EN-1176,3,,,,Smart,XSM Smart,https://sketchfab.com/models/82774d526f2f4bbbbd8035179d110e98/embed,,,,,,"ZUSAMMENGESETZT DURCH:
- Rutschen h 84 und 120 cm aus rotationsgeformtem Polyethylen
- Rahmen aus lackiertem Aluminium
- Pfosten aus lackiertem Aluminium mit einem kreisförmigen Querschnitt von Ø10 cm
- Verkleidungsplatten, Regale, Dächer und Dekorationen aus farbigem Polyethylen",AGGIORNATO,,,xsm18
xsm24,,388x261x267,84,>3,595x734,"33,75","36,5",torretta/tower,436x136x264,torretta/tower,192,,"COMPOSTA DA:

- Scivolo h84 cm in polietilene a stampo unico rotazionale
- Ponte a corde con trefoli mm 16 rivestimento polipropilene, gradini in polietilene
- Telai in alluminio verniciato
- Montanti in alluminio verniciato di sezione circolare
- Pannelli di rivestimento, pianali, tetti e decorazioni in polietilene colorato
","COMPOSED OF:

- Slide h 84 cm in rotational molded polyethylene
- Bridge with steel stranded ropes 16 mm covered in polypropylene with polyethylene steps
- Frames in painted aluminium
- Painted aluminum uprights of circular section
- cladding panels, decorations, roof and pavement in colored polyethylene
",,"Polietilene, Alluminio",,EN-1176,6,,,,Smart,XSM Smart,https://sketchfab.com/models/126d48a1fa434c958d0b01ac6514368c/embed,,,,,,"COMPOSED BY:

- Rutsche h84 cm aus einfachem, rotationsgeformtem Polyethylen
- Seilbrücke mit Litzen mm 16 Polypropylenbeschichtung, Stufen aus Polyethylen
- Rahmen aus lackiertem Aluminium
- Pfosten aus lackiertem Aluminium mit rundem Querschnitt
- Verkleidungsplatten, Ablagen, Dächer und Dekorationen aus farbigem Polyethylen",AGGIORNATO,,,xsm24
xsm27,,451x311x304,120,>3,645x750,35.2,39,torretta/tower,451x136x304,torretta/tower,192,,"COMPOSTA DA:

- Scivolo h120 cm in polietilene a stampo unico rotazionale
- Ponte a corde con trefoli mm 16 rivestimento polipropilene, gradini in polietilene
- Telai in alluminio verniciato
- Montanti in alluminio verniciato di sezione circolare
- Pannelli di rivestimento, pianali, tetti e decorazioni in polietilene colorato
","COMPOSED OF:

- Slide h 120 cm in rotational molded polyethylene
- Bridge with steel stranded ropes 16 mm covered in polypropylene with polyethylene steps
- Frames in painted aluminium
- Painted aluminum uprights of circular section
- cladding panels, decorations, roof and pavement in colored polyethylene
",,"Polietilene, Alluminio",,EN-1176,10,,,,Smart,XSM Smart,https://sketchfab.com/models/f3b4641a6217480f81fd6a50c070230e/embed,,,,,,"ZUSAMMENGESETZT DURCH:

- Rutsche h120 cm aus einfachem rotationsgeformtem Polyethylen
- Seilbrücke mit Litzen mm 16 Polypropylenbeschichtung, Polyethylen-Stufen
- Rahmen aus lackiertem Aluminium
- Pfosten aus lackiertem Aluminium mit rundem Querschnitt
- Verkleidungsplatten, Regale, Dächer und Dekorationen aus farbigem Polyethylen",AGGIORNATO,,,xsm27
casetteelodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,casette e lodge
xs10,,133x120x148,<100,>3,415x415,"10,75",,,,,,,"COMPOSTA DA:

- montanti sez. cm 9x9 in legno bilamellare
- pianali in polietilene sp. mm 19
- tetto 2 falde e sedute in polietilene sp. mm 19 con mattoni decorativi
- pannelli di rivestimento in polietilene""","COMPOSED OF:

- uprights sect. cm 9x9 in bilamellar wood
- polyethylene shelves sp. mm 19
- 2-pitch roof and polyethylene seats sp. mm 19 with decorative bricks
- polyethylene cladding panels",,"Polietilene, Legno trattato",,EN-1176,7,,,,Casette e lodge,XS Sultan,https://sketchfab.com/models/c6565365e5bb4608abd22c279c6b4836/embed,,,Farmette,,,,da caricare,,,xs10
xs11,,328x185x222,84,>3,580x485,25.5,,,,,,,"COMPOSTA DA:

- montanti sez. cm 9x9 in legno bilamellare
- pianali e sedute in multistrato antisdrucciolo
 sp. mm 21
- tetto 2 falde in polietilene sp.mm 19 sagomato
- rampa h 84 ad arco in polietilene riciclabile a stampo unico rotazionale
- scivolo h 84 in polietilene riciclabile a stampo unico rotazionale
- pareti laterali/sagome in polietilene sp. mm 15 stondato
- kit bulloneria zincata per assemblaggio ","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm
- platforms and seats made of non-slip plywood: 21 mm thick
- two-pitched roof  made of carved polyethylene slabs: 19 mm thick
- ramp h 84 made of rotationally-moulded, recyclable polyethylene 
- rotationally-moulded, recyclable polyethylene slide: h 84 cm
- side walls/shapes made of recyclable polyethylene: 15 mm thick, rounded
- kit with galvanised bolts for assembly ",,"Polietilene, Legno trattato",,EN-1176,8,,,,Casette e lodge,XS Sultan,https://sketchfab.com/models/42aaacdedf3c4d0a94c51d606d37ae14/embed,,,Casablanca,,,,PARZIALE,,,xs11
xs12,,338x192x223,84,>3,488x588,"27,75",,,,,,,"COMPOSTA DA:

- montanti sez. cm 9x9 in legno bilamellare
- pianali in polietilene sp. mm 19
- tetto 2 falde e sedute in polietilene sp. mm 19 con mattoni decorativi
- rampa h 84 ad arco in polietilene riciclabile a stampo unico rotazionale
- scivolo h 84 in polietilene riciclabile a stampo unico rotazionale
- pannelli di rivestimento in polietilene","COMPOSED OF:

- uprights sect. cm 9x9 in bilamellar wood
- polyethylene shelves sp. mm 19
- 2-pitch roof and polyethylene seats sp. mm 19 with decorative bricks
- ramp h 84 arched in recyclable polyethylene single rotational mold
- h 84 slide in recyclable polyethylene single rotational mold
- polyethylene cladding panels",,"Polietilene, Legno trattato",,EN-1176,7,,,,Casette e lodge,XS Sultan,https://sketchfab.com/models/8c93934324244a43a018a57729de14c8/embed,,,Cottage,,,,PARZIALE,,,xs12
xb10,,307x187x213,59,>8,487x607,"29,5",,,,,,,"COMPOSTA DA:

- montanti sez. cm 7x7 in lega di alluminio EN A W – 6060 verniciato
- risalita h 59 ad arco in polietilene riciclabile a stampo unico rotazionale
- scivolo h 59 in polietilene riciclabile a stampo unico rotazionale
- pareti laterali/tavolino/sagome in polietilene riciclabile sp. mm 19 stondato
- kit bulloneria zincata per assemblaggio e tappi plastici","COMPOSED OF:

- aluminium struts: cross section 7x7 cm made of EN A W - 6060 painted aluminium alloy
- crescent-shaped ramp h 59 made of    rotationally-moulded, recyclable polyethylene arch
- crescent-shaped, rotationally-moulded, recyclable polyethylene slide: h 59
- side walls/table/shapes made of recyclable polyethylene: 19 mm thick, rounded
- kit with galvanised bolts for assembly and plastic plugs
",,"Polietilene, Alluminio",,EN-1176,6,,,,Casette e lodge,XB Basic,https://sketchfab.com/models/a54b69c21c90407d90f5337ac86aa6ff/embed,,,Farm,,,,PARZIALE,,,xb10
xb5,,308x136x145,59,>3,607x435,"26,75",,,,,,,"COMPOSTA DA:

- montanti sez. cm 7x7 in lega di alluminio EN A W – 6060 verniciato
- risalita h 59 ad arco in polietilene riciclabile a stampo unico rotazionale
- scivolo h 59 in polietilene riciclabile a stampo unico rotazionale
- pareti laterali in polietilene riciclabile sp. mm 19 stondato
- kit bulloneria zincata per assemblaggio e tappi plastici","COMPOSED OF:

- aluminium struts: cross section 7x7 cm made of EN A W - 6060 painted aluminium alloy
- crescent-shaped ramp h 59 made of    rotationally-moulded, recyclable polyethylene arch
- crescent-shaped, rotationally-moulded, recyclable polyethylene slide: h 59
- side walls made of recyclable polyethylene: 19 mm thick, rounded
- kit with galvanised bolts for assembly and plastic plugs
",,"Polietilene, Alluminio",,EN-1176,4,,,,Casette e lodge,XB Basic,https://sketchfab.com/models/e2dad05c1fa1456fa51b640a9e327df4/embed,,,Mini Farm,,,,PARZIALE,,,xb5
xb15,,188x228x215,<100,>3,488x503,"25,25","25,25",pannello/panel,149x95x1.9,pannelli/panel,70,,"COMPOSTA DA:

- montanti sez. cm 7x7 in lega di alluminio EN A W – 6060 verniciato
- tetto 2 falde, pianali e sedute in polietilene riciclabile sp. mm 19
- pareti laterali/tavolino/sagome in polietilene riciclabile sp. mm 19 stondato
- kit bulloneria zincata per assemblaggio ","COMPOSED OF:

- aluminium struts: cross section 7x7 cm made of EN A W - 6060 painted aluminium alloy
- two-pitched roof, platforms and seats made of recyclable polyethylene 19 mm thick
- side walls/table/shapes made of recyclable polyethylene: 19 mm thick, rounded
- kit with galvanised bolts for assembly 
",,"Polietilene, Alluminio",,EN-1176,5,,,,Casette e lodge,XB Basic,https://sketchfab.com/models/8e81e00bb13447eeaaf3abe11effc65b/embed,,,Playfarm,,,,AGGIORNATO,,,xb15
xb12,,210x307x247,59,>3,518x636,"31,75","31,75",casetta/lodge,191x210x247,casetta/lodge,276,,"COMPOSTA DA:

- montanti sez. cm 7x7 in lega di alluminio EN A W – 6060 verniciato
- tetto 2 falde, pianali e sedute in polietilene riciclabile sp. mm 19
- risalita h 59 ad arco in polietilene riciclabile a stampo unico rotazionale
- scivolo h 59 in polietilene riciclabile a stampo unico rotazionale
- pareti laterali/tavolino/sagome in polietilene riciclabile sp. mm 19 stondato
- kit bulloneria zincata per assemblaggio 
","COMPOSED OF:

- aluminium struts: cross section 7x7 cm made of EN A W - 6060 painted aluminium alloy
- two-pitched roof, platforms and seats made of recyclable polyethylene 19 mm thick
- crescent-shaped ramp h 59 made of     rotationally-moulded, recyclable polyethylene arch
- crescent-shaped, rotationally-moulded, recyclable polyethylene slide: h 59
- side walls/table/shapes made of recyclable polyethylene: 19 mm thick, rounded
- kit with galvanised bolts for assembly 
",,"Polietilene, Alluminio",,EN-1176,6,,,,Casette e lodge,XB Basic,https://sketchfab.com/models/6b07202ca9d849ad95e5c3d068ab20fd/embed,,,Lodge,,,,AGGIORNATO,,,xb12
xs40alu,,374x234x266,0,>2,675x550,37.5,37.5,,,,,,"COMPOSTA DA:

- montanti sez. cm 9x9 in lega di alluminio EN A W
– 6060 verniciato
- tetto cupola in polietilene stampo rotazionale riciclabile
- parapetto a stecche arrotondate in polietilene decorato riciclabile sp. mm 19, telaio in alluminio
- pannello attività tris in polietilene riciclabile con
sfere girevoli
- pannello attività lavagna in polietilene riciclabile con forex nero
- pannelli e decori in pe riciclabile sp.19 mm.
decorato
- tubo gattonabile diritto cm 80 ad elementi in polietilene riciclabile
- panchina in polietilene sp. mm 19 smussata
- kit bulloneria zincata per assemblaggio","COMPOSED OF:

- uprights sect. cm 9x9 in aluminum alloy EN A W
- 6060 painted
- dome roof made of recyclable rotational molded polyethylene
- rounded slatted railing in recyclable decorated polyethylene 19 mm thick, aluminum frame
- recyclable polyethylene tris activity panel with
revolving spheres
- recyclable polyethylene chalkboard activity panel with black forex
- panels and decorations in recyclable pe sp.19 mm.
decorated
- straight crawling tube 80 cm with recyclable polyethylene elements
- beveled 19 mm thick polyethylene bench
- galvanized hardware kit for assembly
",,"Polietilene, Alluminio",,Casette e lodge,6,,,,Casette e lodge,XS Sultan,https://sketchfab.com/models/bdcc0948a9ce427b9f4ab2552d38e805/embed,,,Labirinto Minos,,,,PARZIALE,,,xs40alu
xc01alu,,200x171x197,<100,>3,500x471,"23,75","23,75",,,,,,"COMPOSTA DA:


- montanti e telaio in alluminio sez. com 9x9 EN A W - 6060
- pianale in polietilene bicolore decorato sp. mm15
- pareti in polietilene bicolore decorato sp. mm 15
- tetto due falde in polietilene rotazionale riciclabile
- due sedute/tavolino polietilene bicolore decorato sp. mm 15
- kit bulloneria zincata per assemblaggio in tappi plastici
","COMPOSED OF:
 
-  aluminium struts and frames: cross section 9x9 cm made of EN A W - 6060
- platform made of bicolor polyethylene 15 mm thick
- plywood walls (made of bicolor polyethylene 15 mm thick
- rotationally-moulded, recyclable polyethylene two-pitched roof
- two seats/table made of bicolor polyethylene 15 mm thick
- kit with galvanised bolts for assembly and plastic plugs
",,"Polietilene, Alluminio, Lastre HPL",,Casette e lodge,8,,,,Casette e lodge,XC Classic,https://sketchfab.com/models/09e1359594904e2ba64daf358b0c687a/embed,,,Casetta Classic Alluminio,,,,da caricare,,,xc01alu
xc01,,200x171x197,<100,>3,500x471,"23,75","23,75",completo/complete,172x200x182,completo/complete,260,,"COMPOSTA DA:


- montanti in legno bilamellare sez. cm 9x9
- pianale di calpestio in massello smussato sp. mm 33
- pareti in polietilene bicolore decorato sp. mm 15
- tetto due falde in polietilene rotazionale riciclabile
- due sedute/tavolino polietilene bicolore decorato sp.mm 15
- kit bulloneria zincata per assemblaggio 
","COMPOSED OF:
 
- Glulam two-layer struts: cross section 9x9 cm 
- bevelled solid wood floorboard: 33 mm thick
- plywood walls (made of bicolor polyethylene 15 mm thick
- rotationally-moulded, recyclable polyethylene two-pitched roof
- two seats/table made of bicolor polyethylene 15 mm thick
- kit with galvanised bolts for assembly 
",,"Polietilene, Legno trattato",,Casette e lodge,8,,,,Casette e lodge,XC Classic,https://sketchfab.com/models/1bd457813ce0448098550e3d461d5c8d/embed,,,Casetta Classic,,,,da caricare,,,xc01
